id,date,text,Tobias,,Daniel,,Agreement,Comment Alexandra
1262078484853202944,Sun May 17 17:52:13 +0000 2020,"The @AISS_Afg will be organizing a virtual roundtable discussion on ""#AsylumSeeker/#Refugee Rights and State Responsibilities in International Law"". The roundtable will be accompanied by Dr. Haibatullah Najandimanesh; @rasouli_murtaza; M. Azim Besharat &amp; @LailumaNasiri. 1/2",4,,4,,4,
1264161164126191616,Sat May 23 11:48:03 +0000 2020,@RishiSunak Does that rule apply to every UK citizen and every  #AsylumSeeker and their family trying to enter it..?,3,,3,,3,
1258704254891671552,Fri May 08 10:24:14 +0000 2020,"➡️➡️❗️❗️#Corona-#Lockerungen, Grenzen auf – #Flüchtlingswelle kann beginnen – erleben wir bald unser Blaues Wunder! @HolgerEwald1 @artep21 - http://realerirrsinn.de/corona-lockerungen-grenzen-auf-fluechtlingswelle-kann-beginnen-erleben-wir-bald-unser-blaues-wunder",2,,2,,2,
1263039488768475143,Wed May 20 09:30:54 +0000 2020,Nach Söders #Asyltourismus und Seehofers #Flüchtlingswelle steckt nun Corona mächtig in der #Framing-Krise.Doch: tschakka! Mit @bodoschaefer24 raus aus der #CoronaKrise jetzt in LockerRoom mit #FriedrichKüppersbusch https://youtu.be/JKJZYY5Mbq4,4,,4,,4,
1264804867534721025,Mon May 25 06:25:54 +0000 2020,"@Ricarda_Lang @annewill Was für eine ahnungslose #ClownTruppe doch da bei den #Grünen unterwegs ist. Das passiert, wenn einem Journalisten nie kritische Fragen stellen... #AnneWill #EU #SchuldenUnion",4,,3,,4,I don't see any message of solidary/anti-solidary in the tweet
1265058956021583881,Mon May 25 23:15:33 +0000 2020,"@rossmannbruno @Gernot_Bluemel #Kosteeswaseswolle ist bloß eine weitere #Floskel in der #Kurz-#Blümel-Sammlung. Remember:
#SparenamSystem
#Patientenmilliarde
#Testentestentesten
#Schuldenunion

It‘s all about #self-staging",4,,4,,4,
1263415297115131904,Thu May 21 10:24:14 +0000 2020,"I wrote about the importance of the Macron-Merkel proposal in the @FT today. The next key event is May 27, when the European Commission is supposed to present the formal proposal for the Recovery Fund. Watch out!

#fiscalunion #FutureOfTheEuro $EURUSD

https://www.ft.com/content/cd0fc1ed-b971-4159-a63c-5c3cf8470aaf",4,,4,,4,
1262994543844229121,Wed May 20 06:32:19 +0000 2020,'It's up to us': how Merkel and Macron revived EU solidarity https://reut.rs/3cNnGlt by @ReutersChalmers + @gbaczynska #Germany #France #EU #recovery #fiscalunion,4,,4,,4,
1264886513789272065,Mon May 25 11:50:19 +0000 2020,"@dominikhland @n_roettgen Tja die #Bundesregierung scheint das ähnlich zu sehen wie Sie.
Diese #Transferunion deutschen Steuergeldes Richtung Süden muss sie dann aber den Bürgern auch vermitteln.

Ich wünsche schonmal: viel Spaß.",2,,2,,2,
1267033903371616256,Sun May 31 10:03:17 +0000 2020,"#EU #EZB #vdL #EUKommission #ESM #Euro #Transferunion #Target2 #Bankenunion #Schuldenvergemeinschaftung #Merkel #Groko #CDU #CSU #SPD #AfD

sondern ein für alle Mal Deutschland an eine französisch dominierte EU zu fesseln. 😳🙄🤨

https://www.tichyseinblick.de/daili-es-sentials/der-betrugsmoment/",2,,2,,2,
1266118388650332171,Thu May 28 21:25:21 +0000 2020,@LostinEU @daniel_freund @quatremer @vonderleyen Aus der temporären sollte eine permanente #Fiskalunion werden. Wie bei der Einführung der Sektsteuer zur Finanzierung der der kaiserlichen Kriegsflotte 1902. Die gibt es immer noch. Eine Fiskalunion zur Finanzierung eines wirklichen #GreenDeals!,1,,1,,1,
1258308633449893888,Thu May 07 08:12:11 +0000 2020,"@nicolabeerfdp @fdp @fdpbt @Otto_Fricke @florian_toncar Fr Beer,  die Völker der #EU sind nicht bereit für eine #Fiskalunion.  Ein derartiges Vorhaben oder Vorgehen würde zumindest #Euroland sprengen,  wenn nicht die ganze #EU.  Finger weg davon - so für  3 Generationen.",2,,2,,2,
1258096937968025604,Wed May 06 18:10:58 +0000 2020,"Es war eine große Freude, gestern über „Europa in der Corona-Krise: Geht es nur zsm?“ mit Staatsminister Michael Roth @MiRo_SPD, moderiert von @StockhorstTimo, zu diskutieren! Replay auf der FB-Seite @JEFSaarland. @DPZ_Berlin #EuropeDirectSaarbrücken #EUSolidarität #EuropaWoche🇪🇺",4,,4,,4,
1258146164941090816,Wed May 06 21:26:35 +0000 2020,@Zimmlaw175 @EU_Commission @euunvie EU is as corrupt as the UN! Both should be defunded/outlawed!#ExitEU #DefundUN #EnemiesOfHumanity,2,,2,,2,
1266087207162404864,Thu May 28 19:21:27 +0000 2020,"@jihadwatchRS Quran schools shoul not exist! Propaganda, hatred, disrespect is what they teach! #ShameOnNorway #OutlawUN #ExitEU #SaveDemocracy",2,,2,,2,
1259796191459622912,Mon May 11 10:43:12 +0000 2020,"📌 Glaubt Ihnen kein Wort!
📌 Merkt euch die Namen!

Die #Regierung setzt den Karren einmal mehr an die Wand und die #Bürger sollen es richten.

Wem kommt das bekannt vor?

✔️ #Finanzkrise
✔️ #Energiekrise
✔️ #Asylkrise
✔️ #Klimakrise",2,,2,,2,
1258669048482672640,Fri May 08 08:04:20 +0000 2020,"#Rentner muss seine Wohnung für #Asylbewerber verlassen. Der 75-Jährige hatte bereits mehrere Schlaganfälle, leidet unter Asthma und Diabetes. Der Gemeinderat #Württemberg kennt kein Erbarmen.
#Asyl #Asylkrise #AfD
https://jungefreiheit.de/politik/deutschland/2020/gemeinde-siegt-rentner-muss-wohnung-fuer-asylsuchende-verlassen/",2,,2,,2,
1258702489597157376,Fri May 08 10:17:13 +0000 2020,"glücklich, mit  Katerina am #Europatag über #Griechenland zu sprechen: Wiege der #Demokratie, durch #Banken, #Austerität in Schwierigkeiten, in der #Flüchtlingspolitik von der #EU alleingelassen. Mit @ViolavonCramon dann versuchen, was für Ideen wir zu Europa entwickeln können. https://twitter.com/Gruene_TH/status/1258643570917093376",1,,1,,1,
1263121241013202948,Wed May 20 14:55:46 +0000 2020,"1/2 Wiederaufbauplan der EU - Merkel räumt ab https://www.cicero.de/wirtschaft/wiederaufbauplan-eu-angela-merkel-emmanuel-macron

""...Der französische Staatschef musste zudem hinnehmen, dass die #EU-Hilfen künftig mit Reformen verknüpft werden. Es gehe um „Resilienz, Konvergenz und Wettbewerbsfähigkeit“, heißt es in dem...""

#Austerität",4,,4,,4,
1263235841608089607,Wed May 20 22:31:09 +0000 2020,"Don't leave anyone behind. Protect #refugees &amp; #migrants everywhere. 
No one is safe until ALL of us are safe. 
#NoOneLeftBehind 
#protectrefugees #protectmigrants #protectthevulnerable #covid19 #refugeeswelcome #refugeerights #migrantrights #rightofasylum #humanrights",1,,1,,1,
1262285271124414466,Mon May 18 07:33:55 +0000 2020,"Refugee Union kids are happy to receive from ''Shen Shu Yi Foundation'' brand new laptops. Thank you!
#refugees #asylumseekers #hongkong #coronavirushk #hongkongcharity #charityhk #hk #refugeerights #rightsforall #unhcr #refugeeswelcome #rightofasylum #dignity  #refugeeunion #ngo",1,,1,,1,
1263237331219333123,Wed May 20 22:37:04 +0000 2020,@VMRConstancio This will not be accepted by the majority of the voters. A #debtunion will lead to more nationalist parties in the countries and instability of the EU. ‚Whatever it takes‘ will not work for the people and your job is/was to serve the people.,1,,3,,1,The goal of the author is to warn against a debtunion as it would destabilize the EU by introducing more nationalist parties. Although the author is against the debtunion -- which is based ont he principle of solidary -- the ultimate message is one of keeping the EU and stabilize it
1263481351346499588,Thu May 21 14:46:43 +0000 2020,@reitschuster @Petra507838451 Alle in Haft nehmen und dann wieder Reintregieren in Ihre Heimat... #NOASYL #NOGASTRECHT,2,,2,,2,
